Nome: BAMBUI
Codigo Estacao: A565
Latitude: -20.0311111
Longitude: -46.00888888
Altitude: 697
Situacao: Operante
Data Inicial: 2016-11-22
Data Final: 2025-01-01
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MEDIA, DIARIA (AUT)(°C);
2016-11-22;null;null;
2016-11-23;null;null;
2016-11-24;null;null;
2016-11-25;null;24,2;
2016-11-26;0;24,4;
2016-11-27;0;24,7;
2016-11-28;0;25,1;
2016-11-29;,6;24,6;
2016-11-30;12,6;23,2;
2016-12-01;3,6;20,3;
2016-12-02;0;22,4;
2016-12-03;0;23;
2016-12-04;9,2;22,7;
2016-12-05;20,8;22,5;
2016-12-06;3;25,3;
2016-12-07;0;24,8;
2016-12-08;3,2;22,6;
2016-12-09;6,2;23,1;
2016-12-10;,8;23,8;
2016-12-11;1,4;23,2;
2016-12-12;38;22,8;
2016-12-13;1,2;22,6;
2016-12-14;4;22,8;
2016-12-15;15,2;20,1;
2016-12-16;26,8;18,7;
2016-12-17;0;20,1;
2016-12-18;0;21,9;
2016-12-19;0;22,4;
2016-12-20;0;23,8;
2016-12-21;0;23,2;
2016-12-22;0;24;
2016-12-23;0;24,6;
2016-12-24;0;24,3;
2016-12-25;0;24,7;
2016-12-26;0;24,4;
2016-12-27;0;25,4;
2016-12-28;0;26;
2016-12-29;6,6;23,9;
2016-12-30;0;23;
2016-12-31;0;25;
2017-01-01;0;25,4;
2017-01-02;0;25,8;
2017-01-03;0;25,7;
2017-01-04;0;24,4;
2017-01-05;0;25,4;
2017-01-06;0;26,5;
2017-01-07;0;25,6;
2017-01-08;,2;25;
2017-01-09;8,2;24,4;
2017-01-10;,2;23,2;
2017-01-11;14,4;24,6;
2017-01-12;,2;23,3;
2017-01-13;18,2;22,3;
2017-01-14;6,2;22,7;
2017-01-15;16;22,4;
2017-01-16;22,6;22,8;
2017-01-17;7;23,1;
2017-01-18;,6;23,1;
2017-01-19;12,8;23;
2017-01-20;4,2;23,6;
2017-01-21;,2;23,6;
2017-01-22;0;23,8;
2017-01-23;0;23,5;
2017-01-24;,4;22,7;
2017-01-25;,4;23,1;
2017-01-26;2,6;23,6;
2017-01-27;1,6;25;
2017-01-28;0;24,8;
2017-01-29;0;23,7;
2017-01-30;0;23,7;
2017-01-31;0;23,8;
2017-02-01;6;21,9;
2017-02-02;2,8;22,7;
2017-02-03;40;22,1;
2017-02-04;3;22,6;
2017-02-05;4;23,8;
2017-02-06;,2;23,6;
2017-02-07;0;24,7;
2017-02-08;1,2;24,6;
2017-02-09;,2;24,6;
2017-02-10;0;24;
2017-02-11;0;23,8;
2017-02-12;0;23,7;
2017-02-13;null;null;
2017-02-14;0;23,6;
2017-02-15;0;22,5;
2017-02-16;0;22,7;
2017-02-17;0;23,1;
2017-02-18;0;24;
2017-02-19;0;24,7;
2017-02-20;0;24,3;
2017-02-21;,6;23,8;
2017-02-22;,2;22,7;
2017-02-23;0;23,1;
2017-02-24;0;22;
2017-02-25;15,6;22;
2017-02-26;,6;22;
2017-02-27;,2;21,9;
2017-02-28;10;23,3;
2017-03-01;1,8;22;
2017-03-02;8,2;22,2;
2017-03-03;,4;22,9;
2017-03-04;0;23,4;
2017-03-05;8,6;23,6;
2017-03-06;0;24,7;
2017-03-07;0;25,4;
2017-03-08;0;23,2;
2017-03-09;8,8;23,8;
2017-03-10;0;24,5;
2017-03-11;0;24,9;
2017-03-12;0;23,2;
2017-03-13;0;23,1;
2017-03-14;0;23,8;
2017-03-15;0;24,4;
2017-03-16;0;22,6;
2017-03-17;0;23,4;
2017-03-18;0;24,2;
2017-03-19;32,2;20,9;
2017-03-20;2,8;22,7;
2017-03-21;,2;22,5;
2017-03-22;0;21,7;
2017-03-23;0;20,6;
2017-03-24;0;21;
2017-03-25;0;22,6;
2017-03-26;0;23,6;
2017-03-27;0;22,1;
2017-03-28;17,8;21,8;
2017-03-29;0;21,2;
2017-03-30;0;20,1;
2017-03-31;0;20,4;
2017-04-01;0;20,9;
2017-04-02;0;19,3;
2017-04-03;0;19,5;
2017-04-04;0;19,8;
2017-04-05;0;21,2;
2017-04-06;0;23,4;
2017-04-07;3,6;22,5;
2017-04-08;3;23,7;
2017-04-09;,6;23,9;
2017-04-10;,2;24;
2017-04-11;0;23,4;
2017-04-12;0;24,5;
2017-04-13;0;23,9;
2017-04-14;0;23,8;
2017-04-15;0;22,5;
2017-04-16;0;21,7;
2017-04-17;0;22,8;
2017-04-18;0;23,6;
2017-04-19;12;21,1;
2017-04-20;0;22;
2017-04-21;0;21,5;
2017-04-22;,4;21,6;
2017-04-23;,2;20,2;
2017-04-24;0;21,2;
2017-04-25;0;21,8;
2017-04-26;0;22,1;
2017-04-27;2,2;22,7;
2017-04-28;11,6;21,7;
2017-04-29;0;20,8;
2017-04-30;0;20,4;
2017-05-01;0;20,6;
2017-05-02;0;20,9;
2017-05-03;0;20,1;
2017-05-04;0;20,5;
2017-05-05;0;19,5;
2017-05-06;32,6;18,4;
2017-05-07;6,8;18,3;
2017-05-08;,2;18,3;
2017-05-09;0;19,4;
2017-05-10;0;18,9;
2017-05-11;0;19;
2017-05-12;0;18,2;
2017-05-13;0;18,4;
2017-05-14;0;20;
2017-05-15;1,4;21,2;
2017-05-16;,2;21,3;
2017-05-17;0;21,1;
2017-05-18;0;20,5;
2017-05-19;,4;19,6;
2017-05-20;38,2;19,2;
2017-05-21;,4;20,9;
2017-05-22;0;20,8;
2017-05-23;22,8;20,3;
2017-05-24;0;19,4;
2017-05-25;,2;19,1;
2017-05-26;0;18,8;
2017-05-27;0;18,8;
2017-05-28;0;18;
2017-05-29;,2;17,7;
2017-05-30;0;16,9;
2017-05-31;0;17,1;
2017-06-01;0;null;
2017-06-02;null;19,9;
2017-06-03;0;18,6;
2017-06-04;0;19,4;
2017-06-05;0;19,6;
2017-06-06;0;19,5;
2017-06-07;0;18,8;
2017-06-08;,2;18,4;
2017-06-09;0;20,1;
2017-06-10;0;18,6;
2017-06-11;0;15,5;
2017-06-12;0;18;
2017-06-13;7,6;19,2;
2017-06-14;18,8;20;
2017-06-15;0;17,5;
2017-06-16;0;16,2;
2017-06-17;0;16,1;
2017-06-18;0;15,9;
2017-06-19;0;16,6;
2017-06-20;0;18,7;
2017-06-21;0;16,5;
2017-06-22;0;16,5;
2017-06-23;0;16;
2017-06-24;0;15,7;
2017-06-25;0;15,9;
2017-06-26;0;14,8;
2017-06-27;0;14,4;
2017-06-28;0;15,4;
2017-06-29;,2;15,5;
2017-06-30;0;14,8;
2017-07-01;0;14,3;
2017-07-02;0;16;
2017-07-03;0;14,3;
2017-07-04;0;11,7;
2017-07-05;0;15,7;
2017-07-06;0;15,7;
2017-07-07;0;16,1;
2017-07-08;0;14,1;
2017-07-09;0;14,8;
2017-07-10;0;15,2;
2017-07-11;0;16,2;
2017-07-12;0;15,9;
2017-07-13;0;15,5;
2017-07-14;0;14,6;
2017-07-15;0;15,7;
2017-07-16;0;14,5;
2017-07-17;0;14,5;
2017-07-18;0;15,2;
2017-07-19;0;15,9;
2017-07-20;0;17,2;
2017-07-21;0;16,6;
2017-07-22;2,2;16,8;
2017-07-23;0;15,5;
2017-07-24;0;14,3;
2017-07-25;0;15,5;
2017-07-26;0;14,6;
2017-07-27;0;14,1;
2017-07-28;0;14,6;
2017-07-29;0;15,1;
2017-07-30;0;15,1;
2017-07-31;0;14,3;
2017-08-01;0;13,1;
2017-08-02;0;14,1;
2017-08-03;0;17,3;
2017-08-04;0;19,4;
2017-08-05;0;14,9;
2017-08-06;0;15,3;
2017-08-07;0;16;
2017-08-08;0;17;
2017-08-09;0;19,1;
2017-08-10;0;20,3;
2017-08-11;0;18,8;
2017-08-12;0;18,4;
2017-08-13;0;18,6;
2017-08-14;0;20,1;
2017-08-15;0;21,5;
2017-08-16;0;21,1;
2017-08-17;0;20,8;
2017-08-18;0;21,6;
2017-08-19;0;21,3;
2017-08-20;0;22,4;
2017-08-21;0;null;
2017-08-22;null;20,1;
2017-08-23;0;18,8;
2017-08-24;0;17,8;
2017-08-25;0;17,7;
2017-08-26;0;15,9;
2017-08-27;0;17,4;
2017-08-28;0;18,2;
2017-08-29;0;18,8;
2017-08-30;0;18,7;
2017-08-31;0;20,7;
2017-09-01;0;20,7;
2017-09-02;0;18,8;
2017-09-03;0;16,4;
2017-09-04;null;null;
2017-09-05;0;16,7;
2017-09-06;0;null;
2017-09-07;null;null;
2017-09-08;0;18,1;
2017-09-09;0;17,7;
2017-09-10;0;18,4;
2017-09-11;0;19,9;
2017-09-12;0;19,4;
2017-09-13;null;18,7;
2017-09-14;0;null;
2017-09-15;0;19,7;
2017-09-16;0;19,4;
2017-09-17;0;19,3;
2017-09-18;0;20,2;
2017-09-19;0;20,8;
2017-09-20;0;20,3;
2017-09-21;0;19,9;
2017-09-22;0;18,5;
2017-09-23;0;19,2;
2017-09-24;0;20,1;
2017-09-25;0;19,6;
2017-09-26;0;19;
2017-09-27;0;21;
2017-09-28;19;21,6;
2017-09-29;0;23,9;
2017-09-30;22,4;18,9;
2017-10-01;11,2;21,4;
2017-10-02;9,4;19,3;
2017-10-03;29,4;18,4;
2017-10-04;1,4;20;
2017-10-05;,2;22,5;
2017-10-06;0;23,5;
2017-10-07;0;23;
2017-10-08;0;23,9;
2017-10-09;0;23,8;
2017-10-10;0;24,1;
2017-10-11;0;24,9;
2017-10-12;0;25,1;
2017-10-13;0;23,9;
2017-10-14;0;23,2;
2017-10-15;0;24,3;
2017-10-16;0;25,3;
2017-10-17;0;24,3;
2017-10-18;0;22,7;
2017-10-19;0;22;
2017-10-20;0;22,8;
2017-10-21;0;22,6;
2017-10-22;,2;24,4;
2017-10-23;0;21,5;
2017-10-24;0;23,8;
2017-10-25;0;24,8;
2017-10-26;0;23,1;
2017-10-27;7,6;22,2;
2017-10-28;14;22;
2017-10-29;3,6;21,6;
2017-10-30;null;22,4;
2017-10-31;11,2;23,3;
2017-11-01;0;21,8;
2017-11-02;0;22,9;
2017-11-03;0;22,8;
2017-11-04;0;24,1;
2017-11-05;5;22,8;
2017-11-06;0;23,6;
2017-11-07;2,8;22,3;
2017-11-08;0;22,6;
2017-11-09;0;20,8;
2017-11-10;1,8;21,4;
2017-11-11;1,8;23,1;
2017-11-12;19;23,9;
2017-11-13;,2;22,3;
2017-11-14;0;21,9;
2017-11-15;0;23,5;
2017-11-16;0;24,1;
2017-11-17;0;23,9;
2017-11-18;11,8;22,1;
2017-11-19;1,4;22,2;
2017-11-20;30,4;22,7;
2017-11-21;21;22,1;
2017-11-22;66,8;21;
2017-11-23;3,6;22,3;
2017-11-24;1,6;22,9;
2017-11-25;0;24,4;
2017-11-26;9,4;21,7;
2017-11-27;1,2;22,4;
2017-11-28;null;24,4;
2017-11-29;1;24,2;
2017-11-30;7;22,9;
2017-12-01;40,4;19,8;
2017-12-02;63,4;21,3;
2017-12-03;25,2;24,5;
2017-12-04;0;25,4;
2017-12-05;null;25,3;
2017-12-06;8,2;22,9;
2017-12-07;12,6;22,3;
2017-12-08;41,2;24,5;
2017-12-09;5;25,2;
2017-12-10;0;24,7;
2017-12-11;0;24,1;
2017-12-12;0;23,6;
2017-12-13;0;23,1;
2017-12-14;0;22,1;
2017-12-15;0;23;
2017-12-16;,4;22,1;
2017-12-17;,8;21,9;
2017-12-18;,6;23,3;
2017-12-19;,2;24,5;
2017-12-20;0;23,6;
2017-12-21;0;22,5;
2017-12-22;16;21,6;
2017-12-23;0;23,3;
2017-12-24;0;23,9;
2017-12-25;4;24,5;
2017-12-26;8,8;25,1;
2017-12-27;0;23,9;
2017-12-28;7,2;25;
2017-12-29;9,8;24,4;
2017-12-30;null;null;
2017-12-31;7,8;22,8;
2018-01-01;,6;24,1;
2018-01-02;43,4;24;
2018-01-03;,8;23,9;
2018-01-04;7,4;22,6;
2018-01-05;38,6;22;
2018-01-06;46;21,5;
2018-01-07;8;22,1;
2018-01-08;33,2;20,9;
2018-01-09;4,8;23;
2018-01-10;0;23,2;
2018-01-11;0;23,3;
2018-01-12;0;22,6;
2018-01-13;0;23,3;
2018-01-14;,8;21,7;
2018-01-15;1;22,9;
2018-01-16;4,2;23,9;
2018-01-17;,2;25,2;
2018-01-18;0;24,1;
2018-01-19;0;23,5;
2018-01-20;0;24,1;
2018-01-21;0;24,3;
2018-01-22;0;25;
2018-01-23;0;24,1;
2018-01-24;,2;24,5;
2018-01-25;10,4;24,1;
2018-01-26;11,4;24,5;
2018-01-27;,2;24,7;
2018-01-28;0;25,5;
2018-01-29;0;23,3;
2018-01-30;25,8;23,2;
2018-01-31;15,2;23,7;
2018-02-01;22,6;23,9;
2018-02-02;2,6;22,6;
2018-02-03;9,2;24,1;
2018-02-04;,2;21,6;
2018-02-05;4,6;20,3;
2018-02-06;4;21,1;
2018-02-07;10,8;23;
2018-02-08;0;23,6;
2018-02-09;0;24;
2018-02-10;3,8;23,3;
2018-02-11;,4;24,5;
2018-02-12;0;24,7;
2018-02-13;0;25,2;
2018-02-14;0;25,2;
2018-02-15;0;24,1;
2018-02-16;,4;24,2;
2018-02-17;0;23,6;
2018-02-18;0;22,8;
2018-02-19;17,6;22,1;
2018-02-20;6,2;23,8;
2018-02-21;,2;23,2;
2018-02-22;14;23,2;
2018-02-23;0;22,5;
2018-02-24;5,8;22;
2018-02-25;1;23;
2018-02-26;13;21,9;
2018-02-27;4,8;22,3;
2018-02-28;33,6;23,1;
2018-03-01;,2;24,5;
2018-03-02;0;24,7;
2018-03-03;,6;25,2;
2018-03-04;,8;25,4;
2018-03-05;0;23,8;
2018-03-06;11;25,2;
2018-03-07;24,2;24,5;
2018-03-08;,2;24,7;
2018-03-09;8,2;23,9;
2018-03-10;,2;23,1;
2018-03-11;9,2;24,7;
2018-03-12;,6;25,1;
2018-03-13;0;25,3;
2018-03-14;0;25,5;
2018-03-15;0;24,6;
2018-03-16;0;24,3;
2018-03-17;0;24,9;
2018-03-18;3;24,3;
2018-03-19;,2;24,4;
2018-03-20;0;24,3;
2018-03-21;0;22,7;
2018-03-22;21,8;22,9;
2018-03-23;1,6;23,5;
2018-03-24;1,8;23;
2018-03-25;0;22,4;
2018-03-26;0;22,8;
2018-03-27;0;22,5;
2018-03-28;0;21,5;
2018-03-29;0;21,8;
2018-03-30;0;21,7;
2018-03-31;0;21,2;
2018-04-01;0;22,1;
2018-04-02;12;22;
2018-04-03;1,4;22,6;
2018-04-04;12,2;23;
2018-04-05;,2;23,2;
2018-04-06;,2;23,4;
2018-04-07;3;23,5;
2018-04-08;0;23;
2018-04-09;0;22,4;
2018-04-10;0;21,8;
2018-04-11;0;20,8;
2018-04-12;0;20,3;
2018-04-13;0;21;
2018-04-14;0;22,2;
2018-04-15;0;21,9;
2018-04-16;13;21;
2018-04-17;,2;20,8;
2018-04-18;0;20,1;
2018-04-19;0;19,2;
2018-04-20;0;19,5;
2018-04-21;0;19,9;
2018-04-22;0;21,7;
2018-04-23;0;18,7;
2018-04-24;0;19,1;
2018-04-25;0;19,5;
2018-04-26;0;20,3;
2018-04-27;0;20,6;
2018-04-28;0;20,8;
2018-04-29;0;19,8;
2018-04-30;0;18,8;
2018-05-01;0;19,2;
2018-05-02;0;18,7;
2018-05-03;0;18,5;
2018-05-04;0;19,7;
2018-05-05;0;19,9;
2018-05-06;0;20,7;
2018-05-07;0;21,1;
2018-05-08;0;18,8;
2018-05-09;0;18,8;
2018-05-10;0;17,9;
2018-05-11;0;18,8;
2018-05-12;0;19,8;
2018-05-13;0;21,8;
2018-05-14;0;21,4;
2018-05-15;0;21,1;
2018-05-16;0;19,7;
2018-05-17;0;20,9;
2018-05-18;,2;20,8;
2018-05-19;0;17,5;
2018-05-20;19,8;16,4;
2018-05-21;0;11,9;
2018-05-22;0;13,6;
2018-05-23;,2;14,5;
2018-05-24;0;15,6;
2018-05-25;0;16,8;
2018-05-26;0;16,6;
2018-05-27;0;17;
2018-05-28;0;16;
2018-05-29;0;15,7;
2018-05-30;0;16,4;
2018-05-31;0;14,4;
2018-06-01;0;15,9;
2018-06-02;0;16,4;
2018-06-03;0;18,3;
2018-06-04;0;18,5;
2018-06-05;0;18,4;
2018-06-06;0;20,1;
2018-06-07;0;18,4;
2018-06-08;0;18,6;
2018-06-09;0;18,4;
2018-06-10;0;19,1;
2018-06-11;0;18,3;
2018-06-12;,2;18,4;
2018-06-13;0;19,9;
2018-06-14;0;20,8;
2018-06-15;0;19,6;
2018-06-16;0;19,7;
2018-06-17;0;19;
2018-06-18;0;18,7;
2018-06-19;0;18,1;
2018-06-20;0;16,2;
2018-06-21;0;null;
2018-06-22;null;17,3;
2018-06-23;0;19,1;
2018-06-24;0;18;
2018-06-25;0;16,8;
2018-06-26;0;18,5;
2018-06-27;0;19,6;
2018-06-28;0;17,2;
2018-06-29;0;17;
2018-06-30;0;16,3;
2018-07-01;0;17,4;
2018-07-02;0;17,7;
2018-07-03;0;18,4;
2018-07-04;0;17,5;
2018-07-05;0;16,5;
2018-07-06;0;16,2;
2018-07-07;0;16;
2018-07-08;0;16,8;
2018-07-09;0;18;
2018-07-10;0;17,2;
2018-07-11;0;17,1;
2018-07-12;0;15,4;
2018-07-13;0;15,5;
2018-07-14;0;16,6;
2018-07-15;0;16,6;
2018-07-16;0;16,1;
2018-07-17;0;16,3;
2018-07-18;0;16,5;
2018-07-19;0;16,9;
2018-07-20;0;16,8;
2018-07-21;0;17,5;
2018-07-22;0;17,2;
2018-07-23;0;16,7;
2018-07-24;0;16,2;
2018-07-25;0;17,3;
2018-07-26;0;15;
2018-07-27;0;15,7;
2018-07-28;0;16,5;
2018-07-29;0;17,2;
2018-07-30;0;17,7;
2018-07-31;0;18;
2018-08-01;0;17,7;
2018-08-02;2;18,3;
2018-08-03;,2;18,7;
2018-08-04;26,2;18,2;
2018-08-05;,6;19,3;
2018-08-06;0;19,8;
2018-08-07;0;19,3;
2018-08-08;0;19;
2018-08-09;0;21,5;
2018-08-10;0;21,8;
2018-08-11;0;16;
2018-08-12;0;14,7;
2018-08-13;0;15,8;
2018-08-14;0;16,5;
2018-08-15;0;18,1;
2018-08-16;0;18,4;
2018-08-17;0;17,4;
2018-08-18;1,6;18,5;
2018-08-19;,2;18,8;
2018-08-20;0;18,2;
2018-08-21;0;17,3;
2018-08-22;0;17,2;
2018-08-23;0;18,8;
2018-08-24;0;19,6;
2018-08-25;0;17,4;
2018-08-26;,6;19,6;
2018-08-27;0;20,8;
2018-08-28;0;19,4;
2018-08-29;0;18,6;
2018-08-30;0;19,2;
2018-08-31;0;19,9;
2018-09-01;0;19,8;
2018-09-02;0;20,8;
2018-09-03;0;22,6;
2018-09-04;0;19,1;
2018-09-05;0;15,7;
2018-09-06;0;17,1;
2018-09-07;0;18,9;
2018-09-08;0;18,6;
2018-09-09;0;18;
2018-09-10;0;18,4;
2018-09-11;0;20,1;
2018-09-12;0;21,5;
2018-09-13;0;22,3;
2018-09-14;0;20,4;
2018-09-15;18,2;19,8;
2018-09-16;,6;19,8;
2018-09-17;3,2;19,6;
2018-09-18;12,8;20,1;
2018-09-19;1,6;21,1;
2018-09-20;,2;20;
2018-09-21;3;22,3;
2018-09-22;,2;23,5;
2018-09-23;0;22,9;
2018-09-24;0;24,4;
2018-09-25;0;23,7;
2018-09-26;0;24,2;
2018-09-27;0;24,6;
2018-09-28;0;25,5;
2018-09-29;0;25,3;
2018-09-30;2,8;23,7;
2018-10-01;30;21,2;
2018-10-02;,6;24,5;
2018-10-03;0;24,6;
2018-10-04;,8;25,9;
2018-10-05;0;25,1;
2018-10-06;0;23;
2018-10-07;15,8;21,1;
2018-10-08;0;23,4;
2018-10-09;0;23,8;
2018-10-10;1,4;23,7;
2018-10-11;,4;23,8;
2018-10-12;3,6;24;
2018-10-13;,2;25;
2018-10-14;9,4;24,2;
2018-10-15;1,2;23;
2018-10-16;,8;24;
2018-10-17;,2;23,9;
2018-10-18;0;23;
2018-10-19;,2;24,5;
2018-10-20;,2;23,6;
2018-10-21;0;21,5;
2018-10-22;0;22,7;
2018-10-23;0;22,7;
2018-10-24;0;21,8;
2018-10-25;23,6;22,1;
2018-10-26;10,8;24,4;
2018-10-27;9,8;23,2;
2018-10-28;11,4;24,2;
2018-10-29;0;21,9;
2018-10-30;0;23,6;
2018-10-31;0;23,8;
2018-11-01;0;24,4;
2018-11-02;4,4;23,4;
2018-11-03;1,8;24,1;
2018-11-04;,2;23;
2018-11-05;10;21,1;
2018-11-06;14,2;21,3;
2018-11-07;,2;22,2;
2018-11-08;27;19,2;
2018-11-09;104,2;17,3;
2018-11-10;28,4;19,8;
2018-11-11;3,2;22,1;
2018-11-12;,2;24,1;
2018-11-13;,2;23,5;
2018-11-14;0;23,5;
2018-11-15;0;23,4;
2018-11-16;9;23,7;
2018-11-17;10,6;23,9;
2018-11-18;,2;22,5;
2018-11-19;68,4;21,8;
2018-11-20;41,2;21;
2018-11-21;29,4;20,6;
2018-11-22;13;21,2;
2018-11-23;29,6;22,3;
2018-11-24;21,2;20,2;
2018-11-25;44,2;21,1;
2018-11-26;0;22,7;
2018-11-27;0;22,8;
2018-11-28;0;21,6;
2018-11-29;0;22,6;
2018-11-30;0;23;
2018-12-01;12;21,9;
2018-12-02;43,4;22;
2018-12-03;4,8;22,3;
2018-12-04;0;23,4;
2018-12-05;0;22,5;
2018-12-06;25,6;24,6;
2018-12-07;1,4;22,8;
2018-12-08;38,6;23;
2018-12-09;,2;20,9;
2018-12-10;0;22,5;
2018-12-11;0;23,1;
2018-12-12;0;24,4;
2018-12-13;0;23,5;
2018-12-14;8,8;23,6;
2018-12-15;0;25;
2018-12-16;0;25,6;
2018-12-17;0;25,6;
2018-12-18;0;25,8;
2018-12-19;6,4;23,3;
2018-12-20;6,8;24,8;
2018-12-21;0;25,5;
2018-12-22;0;24,1;
2018-12-23;3,6;24,3;
2018-12-24;33,6;23,1;
2018-12-25;1,8;23,3;
2018-12-26;,4;23;
2018-12-27;19;21,6;
2018-12-28;3,8;22,4;
2018-12-29;32,6;23;
2018-12-30;6,2;23,6;
2018-12-31;11,8;23,8;
2019-01-01;4;22,6;
2019-01-02;5;23,8;
2019-01-03;0;23,7;
2019-01-04;11,8;22,1;
2019-01-05;4,6;22,3;
2019-01-06;14;23,8;
2019-01-07;2,6;24,6;
2019-01-08;0;25,2;
2019-01-09;,4;24,3;
2019-01-10;,2;23;
2019-01-11;0;23,9;
2019-01-12;0;24,4;
2019-01-13;0;25,3;
2019-01-14;0;26;
2019-01-15;0;25,2;
2019-01-16;0;25,6;
2019-01-17;0;25,7;
2019-01-18;0;25,5;
2019-01-19;2,6;25,6;
2019-01-20;,2;25,7;
2019-01-21;0;26,2;
2019-01-22;0;26,5;
2019-01-23;18;25;
2019-01-24;0;25,4;
2019-01-25;0;24,6;
2019-01-26;38,6;19,4;
2019-01-27;13;22,3;
2019-01-28;0;23,8;
2019-01-29;0;24,9;
2019-01-30;0;25,3;
2019-01-31;0;25,2;
2019-02-01;0;25,4;
2019-02-02;0;25,4;
2019-02-03;0;26;
2019-02-04;1,2;24,1;
2019-02-05;0;24;
2019-02-06;0;22;
2019-02-07;32,6;21,4;
2019-02-08;10,4;23,5;
2019-02-09;,2;24,5;
2019-02-10;0;24,6;
2019-02-11;0;23,6;
2019-02-12;0;24,2;
2019-02-13;0;23,3;
2019-02-14;10,8;22,3;
2019-02-15;1;23,5;
2019-02-16;3,4;22,1;
2019-02-17;96,4;22,4;
2019-02-18;12,2;22,6;
2019-02-19;57,8;23,1;
2019-02-20;1,8;23,3;
2019-02-21;44,6;21,7;
2019-02-22;2,6;24,6;
2019-02-23;,2;24,5;
2019-02-24;0;24,1;
2019-02-25;0;25,4;
2019-02-26;0;22,5;
2019-02-27;4,4;23,1;
2019-02-28;25;22,8;
2019-03-01;22,2;22;
2019-03-02;48,6;21,4;
2019-03-03;12,8;22;
2019-03-04;18;21,3;
2019-03-05;10,4;22,9;
2019-03-06;0;23,8;
2019-03-07;0;23,6;
2019-03-08;0;24,6;
2019-03-09;0;25,5;
2019-03-10;0;25,7;
2019-03-11;0;23,7;
2019-03-12;3,4;22,2;
2019-03-13;3;23,9;
2019-03-14;0;22,1;
2019-03-15;8;22,2;
2019-03-16;,6;24,5;
2019-03-17;4,8;23,4;
2019-03-18;,2;23,1;
2019-03-19;4,4;24,3;
2019-03-20;,2;24,5;
2019-03-21;1,8;23,7;
2019-03-22;14,2;20,5;
2019-03-23;2,6;21,8;
2019-03-24;,2;22,4;
2019-03-25;0;22,9;
2019-03-26;0;22,9;
2019-03-27;0;23;
2019-03-28;0;22,8;
2019-03-29;0;22,8;
2019-03-30;0;22,2;
2019-03-31;0;21,8;
2019-04-01;0;21,9;
2019-04-02;0;22,7;
2019-04-03;0;23,9;
2019-04-04;0;25;
2019-04-05;0;23,5;
2019-04-06;6,4;24,1;
2019-04-07;27,8;23,8;
2019-04-08;,2;23,1;
2019-04-09;12,6;22,4;
2019-04-10;,6;22,6;
2019-04-11;0;22,6;
2019-04-12;0;23,4;
2019-04-13;0;23,2;
2019-04-14;0;22,4;
2019-04-15;6,6;23,1;
2019-04-16;67,6;22,3;
2019-04-17;2;22,8;
2019-04-18;,2;22,3;
2019-04-19;,2;20,6;
2019-04-20;,2;21;
2019-04-21;0;21,6;
2019-04-22;0;21,7;
2019-04-23;0;22;
2019-04-24;14,6;22,7;
2019-04-25;0;22,5;
2019-04-26;0;21,7;
2019-04-27;0;22,1;
2019-04-28;1,4;23,4;
2019-04-29;0;22,8;
2019-04-30;0;20,8;
2019-05-01;0;20,7;
2019-05-02;2;21,9;
2019-05-03;0;22,4;
2019-05-04;0;22;
2019-05-05;,4;21,8;
2019-05-06;0;21,7;
2019-05-07;,2;22,4;
2019-05-08;0;22,6;
2019-05-09;0;21,1;
2019-05-10;0;21,5;
2019-05-11;0;20,8;
2019-05-12;0;21,3;
2019-05-13;0;22,2;
2019-05-14;0;22,7;
2019-05-15;null;null;
2019-05-16;null;null;
2019-05-17;null;null;
2019-05-18;null;null;
2019-05-19;null;null;
2019-05-20;null;null;
2019-05-21;null;null;
2019-05-22;null;null;
2019-05-23;null;null;
2019-05-24;null;null;
2019-05-25;null;null;
2019-05-26;null;null;
2019-05-27;null;null;
2019-05-28;0;19;
2019-05-29;null;null;
2019-05-30;0;20;
2019-05-31;0;20,2;
2019-06-01;0;19,8;
2019-06-02;0;20,5;
2019-06-03;0;18,8;
2019-06-04;,6;16,5;
2019-06-05;0;14,5;
2019-06-06;0;13,9;
2019-06-07;,2;14;
2019-06-08;0;14,1;
2019-06-09;,2;14,1;
2019-06-10;0;null;
2019-06-11;null;null;
2019-06-12;null;null;
2019-06-13;null;null;
2019-06-14;null;null;
2019-06-15;null;null;
2019-06-16;null;null;
2019-06-17;null;null;
2019-06-18;null;null;
2019-06-19;null;null;
2019-06-20;0;17,3;
2019-06-21;0;16,8;
2019-06-22;0;16,1;
2019-06-23;0;16,8;
2019-06-24;0;16,5;
2019-06-25;0;18,1;
2019-06-26;0;21;
2019-06-27;0;18,4;
2019-06-28;0;18,2;
2019-06-29;0;17,3;
2019-06-30;0;17,5;
2019-07-01;0;16,9;
2019-07-02;0;17;
2019-07-03;0;17,2;
2019-07-04;0;18,5;
2019-07-05;0;19,8;
2019-07-06;,4;16,1;
2019-07-07;0;10,7;
2019-07-08;0;11,4;
2019-07-09;0;12,4;
2019-07-10;0;12,5;
2019-07-11;,2;13;
2019-07-12;0;13,9;
2019-07-13;0;16,2;
2019-07-14;0;17,6;
2019-07-15;0;18,2;
2019-07-16;0;18,2;
2019-07-17;0;16;
2019-07-18;0;14,3;
2019-07-19;0;13,6;
2019-07-20;0;13,6;
2019-07-21;0;14,8;
2019-07-22;0;16,1;
